type,name,input_id,time,team,meas_id
START,Tokenize2,Sense3,102931805016900,LABPC18,Pride3_Sense3
START,Collect1,Pride3,102931805109900,LABPC18,Pride3_Sense3
START,Collect2,Sense3,102931805284600,LABPC18,Pride3_Sense3
QUEUE,Collect1,Pride3,102931808686900,LABPC18,Pride3_Sense3
STOP,Tokenize1,Pride3,102931809264400,LABPC18,Pride3_Sense3
QUEUE,Collect2,Sense3,102931809599900,LABPC18,Pride3_Sense3
STOP,Tokenize2,Sense3,102931809939000,LABPC18,Pride3_Sense3
QUEUE,ComputeScalar1,Pride3,102931809945900,LABPC18,Pride3_Sense3
STOP,Collect1,Pride3,102931810461900,LABPC18,Pride3_Sense3
START,ComputeScalar1,Pride3,102931810471500,LABPC18,Pride3_Sense3
QUEUE,ComputeScalar2,Sense3,102931810749700,LABPC18,Pride3_Sense3
START,ComputeScalar2,Sense3,102931811075000,LABPC18,Pride3_Sense3
