type,name,input_id,time,team,meas_id
START,Tokenize2,Sense5,6884273548141,d20,Pride2_Sense5
START,Tokenize1,Pride2,6884273593560,d20,Pride2_Sense5
STOP,Tokenize2,Sense5,6884281564240,d20,Pride2_Sense5
QUEUE,Collect2,Sense5,6884281784586,d20,Pride2_Sense5
START,Collect2,Sense5,6884281861944,d20,Pride2_Sense5
STOP,Collect2,Sense5,6884286664118,d20,Pride2_Sense5
QUEUE,ComputeScalar3,Sense5,6884286907856,d20,Pride2_Sense5
START,ComputeScalar3,Sense5,6884286977399,d20,Pride2_Sense5
STOP,ComputeScalar3,Sense5,6884288066439,d20,Pride2_Sense5
STOP,Tokenize1,Pride2,6884291780043,d20,Pride2_Sense5
QUEUE,Collect1,Pride2,6884291969292,d20,Pride2_Sense5
START,Collect1,Pride2,6884292068170,d20,Pride2_Sense5
STOP,Collect1,Pride2,6884299410256,d20,Pride2_Sense5
QUEUE,ComputeScalar1,Pride2,6884299754361,d20,Pride2_Sense5
QUEUE,ComputeScalar2,Pride2_Sense5,6884299789796,d20,Pride2_Sense5
START,ComputeScalar1,Pride2,6884299825872,d20,Pride2_Sense5
START,ComputeScalar2,Pride2_Sense5,6884299845438,d20,Pride2_Sense5
STOP,ComputeScalar2,Pride2_Sense5,6884302878168,d20,Pride2_Sense5
STOP,ComputeScalar1,Pride2,6884302898225,d20,Pride2_Sense5
QUEUE,ComputeCosine,Pride2_Sense5,6884303093523,d20,Pride2_Sense5
START,ComputeCosine,Pride2_Sense5,6884303177638,d20,Pride2_Sense5
STOP,ComputeCosine,Pride2_Sense5,6884303210720,d20,Pride2_Sense5
QUEUE,Tokenize2,Sense6,6884305913447,d20,Pride2_Sense6
START,Tokenize2,Sense6,6884305984759,d20,Pride2_Sense6
QUEUE,Tokenize1,Pride2,6884310159815,d20,Pride2_Sense6
START,Tokenize1,Pride2,6884310334578,d20,Pride2_Sense6
STOP,Tokenize2,Sense6,6884315951381,d20,Pride2_Sense6
QUEUE,Collect2,Sense6,6884316311970,d20,Pride2_Sense6
START,Collect2,Sense6,6884316431192,d20,Pride2_Sense6
STOP,Collect2,Sense6,6884324254651,d20,Pride2_Sense6
QUEUE,ComputeScalar3,Sense6,6884324563984,d20,Pride2_Sense6
START,ComputeScalar3,Sense6,6884324633575,d20,Pride2_Sense6
STOP,ComputeScalar3,Sense6,6884325955299,d20,Pride2_Sense6
STOP,Tokenize1,Pride2,6884346878384,d20,Pride2_Sense6
QUEUE,Collect1,Pride2,6884347111818,d20,Pride2_Sense6
START,Collect1,Pride2,6884347228446,d20,Pride2_Sense6
STOP,Collect1,Pride2,6884355241608,d20,Pride2_Sense6
QUEUE,ComputeScalar1,Pride2,6884355507855,d20,Pride2_Sense6
QUEUE,ComputeScalar2,Pride2_Sense6,6884355547033,d20,Pride2_Sense6
START,ComputeScalar1,Pride2,6884355569661,d20,Pride2_Sense6
START,ComputeScalar2,Pride2_Sense6,6884355615424,d20,Pride2_Sense6
STOP,ComputeScalar2,Pride2_Sense6,6884358451826,d20,Pride2_Sense6
STOP,ComputeScalar1,Pride2,6884358532136,d20,Pride2_Sense6
QUEUE,ComputeCosine,Pride2_Sense6,6884358664659,d20,Pride2_Sense6
START,ComputeCosine,Pride2_Sense6,6884358737757,d20,Pride2_Sense6
STOP,ComputeCosine,Pride2_Sense6,6884358765230,d20,Pride2_Sense6
QUEUE,Tokenize2,Sense1,6884359539925,d20,Pride3_Sense1
START,Tokenize2,Sense1,6884359586898,d20,Pride3_Sense1
QUEUE,Tokenize1,Pride3,6884359669689,d20,Pride3_Sense1
START,Tokenize1,Pride3,6884359736027,d20,Pride3_Sense1
STOP,Tokenize2,Sense1,6884361700864,d20,Pride3_Sense1
QUEUE,Collect2,Sense1,6884361784584,d20,Pride3_Sense1
START,Collect2,Sense1,6884361864497,d20,Pride3_Sense1
STOP,Collect2,Sense1,6884362812234,d20,Pride3_Sense1
QUEUE,ComputeScalar3,Sense1,6884362919742,d20,Pride3_Sense1
START,ComputeScalar3,Sense1,6884362981299,d20,Pride3_Sense1
STOP,ComputeScalar3,Sense1,6884363205498,d20,Pride3_Sense1
STOP,Tokenize1,Pride3,6884382047380,d20,Pride3_Sense1
QUEUE,Collect1,Pride3,6884382249162,d20,Pride3_Sense1
START,Collect1,Pride3,6884382334668,d20,Pride3_Sense1
STOP,Collect1,Pride3,6884389654393,d20,Pride3_Sense1
QUEUE,ComputeScalar1,Pride3,6884389886629,d20,Pride3_Sense1
START,ComputeScalar1,Pride3,6884389945442,d20,Pride3_Sense1
QUEUE,ComputeScalar2,Pride3_Sense1,6884390348440,d20,Pride3_Sense1
START,ComputeScalar2,Pride3_Sense1,6884390408727,d20,Pride3_Sense1
STOP,ComputeScalar2,Pride3_Sense1,6884393010838,d20,Pride3_Sense1
STOP,ComputeScalar1,Pride3,6884393038758,d20,Pride3_Sense1
QUEUE,ComputeCosine,Pride3_Sense1,6884393123035,d20,Pride3_Sense1
START,ComputeCosine,Pride3_Sense1,6884393208574,d20,Pride3_Sense1
STOP,ComputeCosine,Pride3_Sense1,6884393244108,d20,Pride3_Sense1
QUEUE,Tokenize1,Pride3,6884393948039,d20,Pride3_Sense2
QUEUE,Tokenize2,Sense2,6884394001199,d20,Pride3_Sense2
START,Tokenize2,Sense2,6884394196260,d20,Pride3_Sense2
START,Tokenize1,Pride3,6884394163417,d20,Pride3_Sense2
STOP,Tokenize2,Sense2,6884399219556,d20,Pride3_Sense2
QUEUE,Collect2,Sense2,6884399363039,d20,Pride3_Sense2
START,Collect2,Sense2,6884399460669,d20,Pride3_Sense2
STOP,Collect2,Sense2,6884401349385,d20,Pride3_Sense2
QUEUE,ComputeScalar3,Sense2,6884401560422,d20,Pride3_Sense2
START,ComputeScalar3,Sense2,6884401624213,d20,Pride3_Sense2
STOP,ComputeScalar3,Sense2,6884402066203,d20,Pride3_Sense2
STOP,Tokenize1,Pride3,6884422348337,d20,Pride3_Sense2
QUEUE,Collect1,Pride3,6884422667972,d20,Pride3_Sense2
START,Collect1,Pride3,6884422821176,d20,Pride3_Sense2
STOP,Collect1,Pride3,6884433447399,d20,Pride3_Sense2
QUEUE,ComputeScalar1,Pride3,6884433802367,d20,Pride3_Sense2
QUEUE,ComputeScalar2,Pride3_Sense2,6884433811003,d20,Pride3_Sense2
START,ComputeScalar1,Pride3,6884433945440,d20,Pride3_Sense2
START,ComputeScalar2,Pride3_Sense2,6884433959947,d20,Pride3_Sense2
STOP,ComputeScalar2,Pride3_Sense2,6884437855999,d20,Pride3_Sense2
STOP,ComputeScalar1,Pride3,6884437856033,d20,Pride3_Sense2
QUEUE,ComputeCosine,Pride3_Sense2,6884438104336,d20,Pride3_Sense2
START,ComputeCosine,Pride3_Sense2,6884438198743,d20,Pride3_Sense2
STOP,ComputeCosine,Pride3_Sense2,6884438220944,d20,Pride3_Sense2
QUEUE,Tokenize2,Sense3,6884439339714,d20,Pride3_Sense3
START,Tokenize2,Sense3,6884439478105,d20,Pride3_Sense3
QUEUE,Tokenize1,Pride3,6884439906839,d20,Pride3_Sense3
START,Tokenize1,Pride3,6884441080047,d20,Pride3_Sense3
STOP,Tokenize2,Sense3,6884447203165,d20,Pride3_Sense3
QUEUE,Collect2,Sense3,6884447323886,d20,Pride3_Sense3
START,Collect2,Sense3,6884447472685,d20,Pride3_Sense3
STOP,Collect2,Sense3,6884452469101,d20,Pride3_Sense3
QUEUE,ComputeScalar3,Sense3,6884452842931,d20,Pride3_Sense3
START,ComputeScalar3,Sense3,6884452894740,d20,Pride3_Sense3
